Review,text_clean,text_casefoldingText,text_slangwords,text_tokenizingText,text_stopword,text_sentenced,text_final_stemmed,fitur_terdeteksi
"ありがとうございます, 勉強 漢字を楽しいかた is that right for ' study kanji is fun :)",ありがとうございます 勉強 漢字を楽しいかた is that right for  study kanji is fun,ありがとうございます 勉強 漢字を楽しいかた is that right for  study kanji is fun,ありがとうございます 勉強 漢字を楽しいかた is that right for study kanji is fun,"['ありがとうございます', '勉強', '漢字を楽しいかた', 'is', 'that', 'right', 'for', 'study', 'kanji', 'is', 'fun']","['ありがとうございます', '勉強', '漢字を楽しいかた', 'right', 'study', 'kanji', 'fun']",ありがとうございます 勉強 漢字を楽しいかた right study kanji fun,   right study kanji fun,kanji
"Untuk para pemula bahasa jepang , khususnya tulisan hiragana,katakana dan kanji bisa belajar melalui aplikasi ini.",Untuk para pemula bahasa jepang  khususnya tulisan hiraganakatakana dan kanji bisa belajar melalui aplikasi ini,untuk para pemula bahasa jepang  khususnya tulisan hiraganakatakana dan kanji bisa belajar melalui aplikasi ini,untuk para pemula bahasa jepang khususnya tulisan hiraganakatakana dan kanji bisa belajar melalui aplikasi ini,"['untuk', 'para', 'pemula', 'bahasa', 'jepang', 'khususnya', 'tulisan', 'hiraganakatakana', 'dan', 'kanji', 'bisa', 'belajar', 'melalui', 'aplikasi', 'ini']","['pemula', 'bahasa', 'jepang', 'tulisan', 'hiraganakatakana', 'kanji', 'belajar', 'aplikasi']",pemula bahasa jepang tulisan hiraganakatakana kanji belajar aplikasi,mula bahasa jepang tulis hiraganakatakana kanji ajar aplikasi,"kanji,kotoba"
Mempelajari kanji dengan baik & Benar,Mempelajari kanji dengan baik  Benar,mempelajari kanji dengan baik  benar,mempelajari kanji dengan baik benar,"['mempelajari', 'kanji', 'dengan', 'baik', 'benar']","['mempelajari', 'kanji']",mempelajari kanji,ajar kanji,kanji
Sangat bagus buat belajar kanji,Sangat bagus buat belajar kanji,sangat bagus buat belajar kanji,sangat bagus buat belajar kanji,"['sangat', 'bagus', 'buat', 'belajar', 'kanji']","['bagus', 'belajar', 'kanji']",bagus belajar kanji,bagus ajar kanji,kanji
1600 kanji... ini keren,kanji ini keren,kanji ini keren,kanji ini keren,"['kanji', 'ini', 'keren']","['kanji', 'keren']",kanji keren,kanji keren,kanji
"Kenapa N4 pake uang. Plis di gratisin admin, enak bangat belajar kanji..",Kenapa N pake uang Plis di gratisin admin enak bangat belajar kanji,kenapa n pake uang plis di gratisin admin enak bangat belajar kanji,kenapa dan pakai uang plis di gratisin admin enak bangat belajar kanji,"['kenapa', 'dan', 'pakai', 'uang', 'plis', 'di', 'gratisin', 'admin', 'enak', 'bangat', 'belajar', 'kanji']","['pakai', 'uang', 'plis', 'gratisin', 'admin', 'enak', 'bangat', 'belajar', 'kanji']",pakai uang plis gratisin admin enak bangat belajar kanji,pakai uang plis gratisin admin enak bangat ajar kanji,kanji
Very helpful with beginners who try to remember Kanji.,Very helpful with beginners who try to remember Kanji,very helpful with beginners who try to remember kanji,very helpful dengan beginners who try to remember kanji,"['very', 'helpful', 'dengan', 'beginners', 'who', 'try', 'to', 'remember', 'kanji']","['helpful', 'beginners', 'try', 'remember', 'kanji']",helpful beginners try remember kanji,helpful beginners try remember kanji,kanji
Sangat membantu saya untuk mempelajari huruf kanji.Arigato,Sangat membantu saya untuk mempelajari huruf kanjiArigato,sangat membantu saya untuk mempelajari huruf kanjiarigato,sangat membantu saya untuk mempelajari huruf kanjiarigato,"['sangat', 'membantu', 'saya', 'untuk', 'mempelajari', 'huruf', 'kanjiarigato']","['membantu', 'mempelajari', 'huruf', 'kanjiarigato']",membantu mempelajari huruf kanjiarigato,bantu ajar huruf kanjiarigato,kanji
"This app is great. But can you add option to hide hiragana above kanji for more challenge?. Also, can you add reading quiz? Showing kanji and let us answer using kana?. Thx.",This app is great But can you add option to hide hiragana above kanji for more challenge Also can you add reading quiz Showing kanji and let us answer using kana Thx,this app is great but can you add option to hide hiragana above kanji for more challenge also can you add reading quiz showing kanji and let us answer using kana thx,this app is great but belum you add option to hide hiragana above kanji for more challenge also belum you add reading quiz showing kanji and let us answer using kana terima kasih,"['this', 'app', 'is', 'great', 'but', 'belum', 'you', 'add', 'option', 'to', 'hide', 'hiragana', 'above', 'kanji', 'for', 'more', 'challenge', 'also', 'belum', 'you', 'add', 'reading', 'quiz', 'showing', 'kanji', 'and', 'let', 'us', 'answer', 'using', 'kana', 'terima', 'kasih']","['app', 'great', 'add', 'option', 'hide', 'hiragana', 'kanji', 'challenge', 'also', 'add', 'reading', 'quiz', 'showing', 'kanji', 'let', 'us', 'answer', 'using', 'kana', 'terima', 'kasih']",app great add option hide hiragana kanji challenge also add reading quiz showing kanji let us answer using kana terima kasih,app great add option hide hiragana kanji challenge also add reading quiz showing kanji let us answer using kana terima kasih,kanji
"This app is very good for us to learn kanji characters, but i hope this app would be free in the future.And completely translated in bahasa. So this app is going to be the best app kanji in play store. But i will give 5 stars for this greatest app so much helping me to learn kanji. Thank you very much",This app is very good for us to learn kanji characters but i hope this app would be free in the futureAnd completely translated in bahasa So this app is going to be the best app kanji in play store But i will give  stars for this greatest app so much helping me to learn kanji Thank you very much,this app is very good for us to learn kanji characters but i hope this app would be free in the futureand completely translated in bahasa so this app is going to be the best app kanji in play store but i will give  stars for this greatest app so much helping me to learn kanji thank you very much,this app is very bagus for us to learn kanji characters but i hope this app would be free in the futureand completely translated in bahasa so this app is going to be the best app kanji in play store but i will give stars for this greatest app so lebih helping me to learn kanji thank you very lebih,"['this', 'app', 'is', 'very', 'bagus', 'for', 'us', 'to', 'learn', 'kanji', 'characters', 'but', 'i', 'hope', 'this', 'app', 'would', 'be', 'free', 'in', 'the', 'futureand', 'completely', 'translated', 'in', 'bahasa', 'so', 'this', 'app', 'is', 'going', 'to', 'be', 'the', 'best', 'app', 'kanji', 'in', 'play', 'store', 'but', 'i', 'will', 'give', 'stars', 'for', 'this', 'greatest', 'app', 'so', 'lebih', 'helping', 'me', 'to', 'learn', 'kanji', 'thank', 'you', 'very', 'lebih']","['app', 'bagus', 'us', 'learn', 'kanji', 'characters', 'hope', 'app', 'would', 'free', 'futureand', 'completely', 'translated', 'bahasa', 'app', 'going', 'best', 'app', 'kanji', 'play', 'store', 'give', 'stars', 'greatest', 'app', 'helping', 'learn', 'kanji', 'thank']",app bagus us learn kanji characters hope app would free futureand completely translated bahasa app going best app kanji play store give stars greatest app helping learn kanji thank,app bagus us learn kanji characters hope app would free futureand completely translated bahasa app going best app kanji play store give stars greatest app helping learn kanji thank,kanji
"Gokurou sama.... ini aplikasi belajar kanji yg paling... paling keren, buat 
developernya semangat lagi ya untuk buat aplikasi belajar bahasa jepang 
lainnya... saikou aplikasi, sugoku yakuni tachimasu,,, arigatou gozaimasu.",Gokurou sama ini aplikasi belajar kanji yg paling paling keren buat  developernya semangat lagi ya untuk buat aplikasi belajar bahasa jepang  lainnya saikou aplikasi sugoku yakuni tachimasu arigatou gozaimasu,gokurou sama ini aplikasi belajar kanji yg paling paling keren buat  developernya semangat lagi ya untuk buat aplikasi belajar bahasa jepang  lainnya saikou aplikasi sugoku yakuni tachimasu arigatou gozaimasu,gokurou sama ini aplikasi belajar kanji yang paling paling keren buat developernya semangat lagi iya untuk buat aplikasi belajar bahasa jepang lainnya saikou aplikasi sugoku yakuni tachimasu arigatou gozaimasu,"['gokurou', 'sama', 'ini', 'aplikasi', 'belajar', 'kanji', 'yang', 'paling', 'paling', 'keren', 'buat', 'developernya', 'semangat', 'lagi', 'iya', 'untuk', 'buat', 'aplikasi', 'belajar', 'bahasa', 'jepang', 'lainnya', 'saikou', 'aplikasi', 'sugoku', 'yakuni', 'tachimasu', 'arigatou', 'gozaimasu']","['gokurou', 'aplikasi', 'belajar', 'kanji', 'keren', 'developernya', 'semangat', 'aplikasi', 'belajar', 'bahasa', 'jepang', 'saikou', 'aplikasi', 'sugoku', 'yakuni', 'tachimasu', 'arigatou', 'gozaimasu']",gokurou aplikasi belajar kanji keren developernya semangat aplikasi belajar bahasa jepang saikou aplikasi sugoku yakuni tachimasu arigatou gozaimasu,gokurou aplikasi ajar kanji keren developer semangat aplikasi ajar bahasa jepang saikou aplikasi sugoku yakun tachimasu arigatou gozaimasu,kanji
"Great app for learning kanji. And there is hiragana and katakana for 
everyone who want to learn the basic",Great app for learning kanji And there is hiragana and katakana for  everyone who want to learn the basic,great app for learning kanji and there is hiragana and katakana for  everyone who want to learn the basic,great app for learning kanji and there is hiragana and katakana for everyone who want to learn the basic,"['great', 'app', 'for', 'learning', 'kanji', 'and', 'there', 'is', 'hiragana', 'and', 'katakana', 'for', 'everyone', 'who', 'want', 'to', 'learn', 'the', 'basic']","['great', 'app', 'learning', 'kanji', 'hiragana', 'katakana', 'everyone', 'want', 'learn', 'basic']",great app learning kanji hiragana katakana everyone want learn basic,great app learning kanji hiragana katakana everyone want learn basic,"kanji,kotoba"
Bisa sambil belajar menghapal kanji,Bisa sambil belajar menghapal kanji,bisa sambil belajar menghapal kanji,bisa sambil belajar menghapal kanji,"['bisa', 'sambil', 'belajar', 'menghapal', 'kanji']","['belajar', 'menghapal', 'kanji']",belajar menghapal kanji,ajar menghapal kanji,kanji
"Sugoii Demo denwa ryoukin de kanji study o kaimasen deshita,.",Sugoii Demo denwa ryoukin de kanji study o kaimasen deshita,sugoii demo denwa ryoukin de kanji study o kaimasen deshita,sugoii demo denwa ryoukin adik kanji study o kaimasen deshita,"['sugoii', 'demo', 'denwa', 'ryoukin', 'adik', 'kanji', 'study', 'o', 'kaimasen', 'deshita']","['sugoii', 'demo', 'denwa', 'ryoukin', 'adik', 'kanji', 'study', 'kaimasen', 'deshita']",sugoii demo denwa ryoukin adik kanji study kaimasen deshita,sugoii demo denwa ryoukin adik kanji study kaimasen deshita,kanji
I really like this application... It really helps me learn kanji in detail..,I really like this application It really helps me learn kanji in detail,i really like this application it really helps me learn kanji in detail,i really like this application it really helps me learn kanji in detail,"['i', 'really', 'like', 'this', 'application', 'it', 'really', 'helps', 'me', 'learn', 'kanji', 'in', 'detail']","['really', 'like', 'application', 'really', 'helps', 'learn', 'kanji', 'detail']",really like application really helps learn kanji detail,really like application really helps learn kanji detail,kanji
Akan lebih bagus jika ditambahkan metode practice melengkapi kalimat menggunakan kanji.,Akan lebih bagus jika ditambahkan metode practice melengkapi kalimat menggunakan kanji,akan lebih bagus jika ditambahkan metode practice melengkapi kalimat menggunakan kanji,akan lebih bagus jika ditambahkan metode practice melengkapi kalimat menggunakan kanji,"['akan', 'lebih', 'bagus', 'jika', 'ditambahkan', 'metode', 'practice', 'melengkapi', 'kalimat', 'menggunakan', 'kanji']","['bagus', 'metode', 'practice', 'melengkapi', 'kalimat', 'kanji']",bagus metode practice melengkapi kalimat kanji,bagus metode practice lengkap kalimat kanji,"bunpou,kanji"
"Apk nya bagus, untuk kosakata dan contoh kalimat tambahin juga arti bahasa 
indonesia. Tambahin fitur nulis artinya sendiri juga. Thanks",Apk nya bagus untuk kosakata dan contoh kalimat tambahin juga arti bahasa  indonesia Tambahin fitur nulis artinya sendiri juga Thanks,apk nya bagus untuk kosakata dan contoh kalimat tambahin juga arti bahasa  indonesia tambahin fitur nulis artinya sendiri juga thanks,apk nya bagus untuk kosakata dan contoh kalimat tambahin juga arti bahasa indonesia tambahin fitur nulis artinya sendiri juga terima kasih,"['apk', 'nya', 'bagus', 'untuk', 'kosakata', 'dan', 'contoh', 'kalimat', 'tambahin', 'juga', 'arti', 'bahasa', 'indonesia', 'tambahin', 'fitur', 'nulis', 'artinya', 'sendiri', 'juga', 'terima', 'kasih']","['apk', 'bagus', 'kosakata', 'contoh', 'kalimat', 'tambahin', 'arti', 'bahasa', 'indonesia', 'tambahin', 'fitur', 'nulis', 'terima', 'kasih']",apk bagus kosakata contoh kalimat tambahin arti bahasa indonesia tambahin fitur nulis terima kasih,apk bagus kosakata contoh kalimat tambahin arti bahasa indonesia tambahin fitur nulis terima kasih,"bunpou,kotoba"
Setelah hiragana dan katakana..wajib yg ini.terimakasih,Setelah hiragana dan katakanawajib yg initerimakasih,setelah hiragana dan katakanawajib yg initerimakasih,setelah hiragana dan katakanawajib yang initerimakasih,"['setelah', 'hiragana', 'dan', 'katakanawajib', 'yang', 'initerimakasih']","['hiragana', 'katakanawajib', 'initerimakasih']",hiragana katakanawajib initerimakasih,hiragana katakanawajib initerimakasih,kotoba
Cool App to Study Kanji and Easy to learn.. Thanks,Cool App to Study Kanji and Easy to learn Thanks,cool app to study kanji and easy to learn thanks,cool app to study kanji and easy to learn terima kasih,"['cool', 'app', 'to', 'study', 'kanji', 'and', 'easy', 'to', 'learn', 'terima', 'kasih']","['cool', 'app', 'study', 'kanji', 'easy', 'learn', 'terima', 'kasih']",cool app study kanji easy learn terima kasih,cool app study kanji easy learn terima kasih,kanji
"Terimakasih, jadi mudah menghafalkan huruf katakana dan hiragana",Terimakasih jadi mudah menghafalkan huruf katakana dan hiragana,terimakasih jadi mudah menghafalkan huruf katakana dan hiragana,terimakasih jadi mudah menghafalkan huruf katakana dan hiragana,"['terimakasih', 'jadi', 'mudah', 'menghafalkan', 'huruf', 'katakana', 'dan', 'hiragana']","['terimakasih', 'mudah', 'menghafalkan', 'huruf', 'katakana', 'hiragana']",terimakasih mudah menghafalkan huruf katakana hiragana,terimakasih mudah hafal huruf katakana hiragana,kotoba
Sangat bermanfaat. Sangat direkomendasikan bagi yang ingin belajar kanji,Sangat bermanfaat Sangat direkomendasikan bagi yang ingin belajar kanji,sangat bermanfaat sangat direkomendasikan bagi yang ingin belajar kanji,sangat bermanfaat sangat direkomendasikan bagi yang ingin belajar kanji,"['sangat', 'bermanfaat', 'sangat', 'direkomendasikan', 'bagi', 'yang', 'ingin', 'belajar', 'kanji']","['bermanfaat', 'direkomendasikan', 'belajar', 'kanji']",bermanfaat direkomendasikan belajar kanji,manfaat rekomendasi ajar kanji,kanji
This is best apk about kanji ever,This is best apk about kanji ever,this is best apk about kanji ever,this is best apk about kanji ever,"['this', 'is', 'best', 'apk', 'about', 'kanji', 'ever']","['best', 'apk', 'kanji', 'ever']",best apk kanji ever,best apk kanji ever,kanji
